X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9913759157254629],[1.0],[237833.05055125867],Bool[1],[0.33633167066963193],Bool[0],[1.6773062295155697e-10],[1.1253893789867783e-10],Bool[0],Bool[0],[5.6626255997821264e-11],Bool[0],Bool[1],[0.74],[4822.319887580825],[20],[0.0],[0.0],[0.4],Bool[1],[5.101808916174767e-11],[0.5432956271673146],[0.4930361077029428],[0],[0],Bool[1],[0.0],[236080.78394580784],Bool[0],[1.597541506536144e-10],[0.0],[4825.968902871036],[1.0682855272768164e-9],[1.0723943807236225e-9],[1.175973613057801e-10],[238134.47570816666],[14],[14],Bool[1],[0.94],[0.94],Bool[0],[0.23059823599999998],[0.23059823599999998],[4832.545798157971],[4825.8483238895105],[0.0],[0.9992452434403577],[0.0],[0.04743073484566732],Bool[0],Bool[0],[0.9926323671105031],[0.4],[0],[0],[0.02323950533036366],[4523.371883253982],[14],[0.0],[4553.894324721462],[0.833232734358553],[0.0],Bool[0],Bool[0],[0.5490988211867663],[236080.78392098672],Bool[1],[0.23490200000000003],[3.472973721320075e-10],[20],[3.246446885487846e-10],[0.7126273261104709],[0.23490200000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999616572366716],[0.9996006278406517],[235048.83831656573],Bool[1],[-0.001158350885793071],Bool[0],[1.3171269733394517],[2.7280918545618163e-10],Bool[0],Bool[0],[0.5851103957621029],Bool[0],Bool[1],[0.14],[4702.063708821204],[12],[0.479],[0.44699999999999995],[0.24],Bool[0],[0.6407462842508777],[0.17004685148148244],[0.054756655670071236],[0],[0],Bool[0],[-2.0],[235039.82589458756],Bool[0],[1.2837381005593835],[0.44699999999999995],[4706.01464152287],[0.6595313797211685],[0.6549256877254217],[1.7842868698713113e-10],[235048.83831656573],[12],[20],Bool[1],[1.0],[1.0],Bool[0],[0.49994970400000005],[0.49994970400000005],[4707.046670445663],[4701.812344106953],[2.0],[0.9991605570513907],[0.479],[0.31150884204465207],Bool[0],Bool[0],[0.9999616572366716],[0.24],[0],[20],[0.009046472903844891],[4349.63940162309],[12],[-2.0],[4349.63940162309],[0.21877677278068525],[2.0],Bool[0],Bool[0],[0.08212546744248393],[235039.82589458756],Bool[1],[0.4991896],[1.1451637184797234],[12],[1.176127090044186],[0.15253535961942066],[0.4991896]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9968648998891679],[1.0],[228113.937164684],Bool[1],[-0.005632081261698867],Bool[0],[1.609437911892189],[1.098612288020384],Bool[0],Bool[0],[0.693147180266331],Bool[0],Bool[0],[0.66],[4748.197981774159],[12],[0.646],[0.54],[0.24],Bool[0],[0.6931471804801088],[0.03543478928166899],[0.016042196632372042],[0],[0],Bool[0],[0.0],[227398.1981442046],Bool[0],[1.609437911754265],[0.54],[4754.361875992484],[1.0986122882644556],[1.0986122880520197],[1.0986122881063767],[228113.937164684],[1],[0],Bool[1],[1.0],[1.0],Bool[0],[0.432609896],[0.432609896],[4752.849962667278],[4751.0223399759925],[0.0],[0.9987023315407216],[0.646],[0.16691986776893872],Bool[0],Bool[0],[0.9968623617242524],[0.36],[0],[0],[0.0109946466973705],[4334.3784295228315],[1],[0.0],[4334.3784295228315],[-0.0009450584726720897],[0.0],Bool[0],Bool[0],[0.00950858695084751],[227398.77713499666],Bool[1],[0.39919839999999995],[1.6094379117455893],[18],[1.6094379118672322],[-0.06537497951125917],[0.39919839999999995]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9995452345593617],[0.999687379145571],[224559.77840048552],Bool[1],[-0.033966826175971014],Bool[0],[1.4967582105981558],[1.1452458269382159e-10],Bool[1],Bool[0],[0.6931471802141089],Bool[0],Bool[1],[0.28],[4516.416914381607],[20],[0.447],[0.5559999999999999],[0.4],Bool[0],[0.6931471804666705],[-0.018935208489714195],[-0.030017685762776903],[0],[0],Bool[0],[-2.0],[224457.6563739116],Bool[0],[1.4967586265037647],[0.5559999999999999],[4519.911782635545],[0.5905617632518531],[0.5905607695710366],[1.1452408723229872e-10],[224559.77840048552],[20],[20],Bool[1],[1.0],[1.0],Bool[1],[0.499624816],[0.499624816],[4518.529514215954],[4515.626807914459],[2.0],[0.9992272208559322],[0.447],[0.14501478793557573],Bool[0],Bool[0],[0.9995452345593617],[0.4],[0],[20],[0.6791170738539858],[4185.980497916599],[20],[-2.0],[4185.980497916599],[-0.006578207714224964],[2.0],Bool[0],Bool[0],[0.013661719646651145],[224457.6563739116],Bool[1],[0.500657],[1.3941235399007863],[20],[1.3941253907793665],[0.03343855813113107],[0.500657]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999810351194057],[0.9997300633844219],[233451.20861639484],Bool[1],[0.03388760159243913],Bool[0],[1.2780316787919284],[4.821936043963366e-10],Bool[0],Bool[0],[0.5891521724613242],Bool[0],Bool[1],[0.1],[4687.131584473941],[13],[0.5],[0.532],[0.26],Bool[0],[0.6325069977039974],[0.23590321274333456],[0.20378869058150864],[0],[0],Bool[0],[-2.0],[233446.78124209883],Bool[0],[1.251534444072261],[0.532],[4689.531494172663],[0.45711718889446806],[0.4545941903560962],[2.965075466285796e-10],[233451.20861639484],[13],[20],Bool[1],[1.0],[1.0],Bool[0],[0.49993874399999993],[0.49993874399999993],[4689.197170831721],[4686.856217826527],[2.0],[0.9994884816414142],[0.5],[0.1775026199693965],Bool[0],Bool[0],[0.9999810351194057],[0.26],[0],[20],[0.010968140042869627],[4463.348603656175],[13],[-2.0],[4463.348603656175],[0.4084382364372447],[2.0],Bool[0],Bool[0],[0.11633699246583934],[233446.78124209883],Bool[1],[0.5004014],[1.0501369260309763],[13],[1.0235369827702387],[0.3461571928990076],[0.5004014]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.99283947281625],[0.9994730593241554],[236483.09084389557],Bool[1],[0.5542640322335537],Bool[0],[4.306379701055378e-11],[1.4783720602228404e-10],Bool[0],Bool[0],[1.2398104376930772e-9],Bool[0],Bool[1],[0.44],[4856.6449007091505],[20],[0.0],[0.0],[0.4],Bool[0],[1.216731947365797e-9],[0.6042970562744483],[0.29293664834961874],[0],[0],Bool[0],[-1.0],[234898.97904859734],Bool[0],[5.1516530406558166e-11],[0.0],[4867.583015161855],[2.0327841338713877e-9],[2.2891878595605822e-9],[1.2917483182812875e-10],[236593.10953333272],[15],[5],Bool[1],[0.78],[0.78],Bool[0],[0.232481324],[0.232481324],[4868.717769075324],[4854.080238576118],[0.0],[0.9977556768878298],[0.0],[0.1992730661579733],Bool[0],Bool[0],[0.9933013739390614],[0.4],[0],[0],[0.011575616441468657],[4509.495654464458],[15],[-1.0],[4495.2832117481885],[0.7513806211603339],[0.0],Bool[0],Bool[0],[0.43042598818175143],[234898.97814103134],Bool[1],[0.24686639999999996],[6.368521542952485e-10],[20],[5.53681317518516e-10],[0.49492268809364365],[0.2468664]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9978359767563277],[1.0],[234487.5782529217],Bool[1],[0.023617804016927386],Bool[0],[1.6094379117680053],[1.0986122880863547],Bool[0],Bool[0],[0.6931471800511397],Bool[0],Bool[0],[0.72],[4753.051120237785],[13],[0.6799999999999999],[0.629],[0.26],Bool[0],[0.6931471803186515],[-0.0510384896364865],[0.06770042484315507],[0],[0],Bool[0],[0.0],[234487.5782529217],Bool[0],[1.6094379116185131],[0.629],[4762.26265283955],[1.098612288258832],[1.0986122881241829],[1.0986122884274885],[234487.5782529217],[0],[0],Bool[1],[1.0],[1.0],Bool[0],[0.44357095599999996],[0.44357095599999996],[4759.649841503706],[4751.281525550675],[0.0],[0.9980702177476226],[0.6799999999999999],[0.2273463793949664],Bool[0],Bool[1],[1.0],[0.32],[0],[0],[0.16156650712322773],[4279.457165273841],[1],[0.0],[4279.457165273841],[-0.030149704890415647],[0.0],Bool[0],Bool[0],[-0.046464005790573214],[233980.14168322994],Bool[1],[0.42748239999999993],[1.6094379116752144],[16],[1.6094379118132216],[-0.09795969559082321],[0.42748240000000004]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9998616861707296],[0.9990273169885948],[228336.70992609317],Bool[1],[-0.024477666151639203],Bool[0],[1.432708530250696],[1.1452585742122045e-10],Bool[1],Bool[0],[0.6931471801072697],Bool[1],Bool[1],[0.12],[4566.8738924258905],[20],[0.507],[0.6190000000000001],[0.4],Bool[0],[0.693147180481938],[-0.017557107787899384],[-0.010684256855481876],[0],[0],Bool[1],[0.0],[228305.1278013803],Bool[0],[1.432709189216487],[0.6190000000000001],[4575.255782027411],[0.7606253861819245],[0.7606251491057211],[1.1452626272774924e-10],[228336.70992609317],[20],[20],Bool[1],[0.98],[0.98],Bool[1],[0.499811408],[0.499811408],[4575.033237150565],[4567.563274854088],[-2.0],[0.9981693147023087],[0.507],[0.19921157649092583],Bool[0],Bool[0],[0.9998616861707296],[0.4],[0],[20],[0.6791170738539858],[4475.894301781561],[20],[0.0],[4475.894301781561],[-0.03195463005004206],[-2.0],Bool[0],Bool[0],[0.027614667979776034],[228305.1278013803],Bool[1],[0.5036156],[1.4079750800479678],[20],[1.4079753603754641],[-0.0689640916789236],[0.5036156]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999870963103138],[0.9999134809136172],[236809.94882057246],Bool[0],[0.06061791504594002],Bool[0],[1.302518492207858],[2.140401867698778e-10],Bool[0],Bool[0],[0.5918590735265041],Bool[0],Bool[0],[0.36],[4732.326038617857],[10],[0.5529999999999999],[0.501],[0.2],Bool[0],[0.6477301729284192],[0.3277859617342352],[0.0837493651881982],[0],[0],Bool[0],[1.0],[236806.89309847826],Bool[0],[1.2372869714377521],[0.501],[4734.783600644427],[0.7986089178751143],[0.7549958309106307],[1.7125132626099426e-10],[236809.94882057246],[10],[20],Bool[1],[1.0],[1.0],Bool[0],[0.5000724080000001],[0.5000724080000001],[4734.585962622034],[4733.154813196374],[0.0],[0.9994813716810982],[0.5529999999999999],[0.3128639321366399],Bool[0],Bool[0],[0.9999870963103138],[0.2],[0],[20],[0.011774550182491059],[4284.552973908318],[10],[1.0],[4284.552973908318],[0.3897700724959347],[0.0],Bool[0],Bool[0],[0.13571664344648166],[236806.89309847826],Bool[1],[0.49996840000000004],[1.1242463694968459],[10],[1.1849450315638452],[0.24486874767889039],[0.49996840000000004]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[1.0],[234558.40903545465],Bool[0],[0.05338120054433397],Bool[0],[1.609437911779513],[1.0986122881174356],Bool[0],Bool[1],[0.6931471800204347],Bool[0],Bool[0],[0.76],[4713.8278980720825],[1],[0.6270000000000001],[0.5259999999999999],[0.02],Bool[0],[0.693147180179327],[0.027406599411900465],[0.11070624803769277],[0],[0],Bool[0],[0.0],[234558.40903545465],Bool[0],[1.6094379115519006],[0.5259999999999999],[4719.449301969199],[1.0986122882976337],[1.0986122881177665],[1.098612288320594],[234558.40903545465],[0],[0],Bool[1],[1.0],[1.0],Bool[0],[0.42663326399999996],[0.426633264],[4719.662797276051],[4709.77875831863],[0.0],[0.9988118010469121],[0.6270000000000001],[0.16819476153554844],Bool[0],Bool[1],[1.0],[0.24],[3],[0],[0.01348027477464759],[4213.781272211221],[0],[0.0],[4213.781272211221],[0.12894081532352394],[0.0],Bool[0],Bool[0],[0.04058265901781805],[234558.40903545465],Bool[1],[0.3946606],[1.6094379114536905],[12],[1.6094379116356023],[0.03512614486027805],[0.3946606]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9993863876930789],[0.9987887118388766],[223035.5366853035],Bool[1],[-0.017432257414705624],Bool[0],[1.3806062533702317],[1.145237708214291e-10],Bool[1],Bool[0],[0.69314718024937],Bool[1],Bool[1],[0.04],[4535.1897863485365],[20],[0.312],[0.5060000000000001],[0.4],Bool[0],[0.6931471805396006],[0.15560844364829415],[0.030043299954257016],[0],[0],Bool[1],[2.0],[222898.67933511263],Bool[0],[1.3806081156732903],[0.5060000000000001],[4543.191040897581],[0.6679611572018902],[0.6679587559337881],[1.1452460504204834e-10],[223035.5366853035],[20],[20],Bool[1],[1.0],[1.0],Bool[1],[0.4980854],[0.4980854],[4542.6461246091],[4536.654832610622],[-2.0],[0.998239466222424],[0.312],[0.19679314862057573],Bool[0],Bool[0],[0.9993863876930789],[0.4],[0],[20],[0.6791170738539858],[4337.297065681367],[20],[2.0],[4337.297065681367],[0.0863981565219829],[-2.0],Bool[0],Bool[0],[0.039945485463558986],[222898.67933511263],Bool[1],[0.5000619999999999],[1.5705239858915763],[20],[1.5705236611706233],[-0.04320740978726796],[0.5000619999999999]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9952916314242334],[0.9984547457334169],[235930.68056047717],Bool[1],[0.6691806261129015],Bool[0],[9.891499539603137e-10],[2.599741064506368e-10],Bool[0],Bool[0],[2.2982557851487125e-11],Bool[0],Bool[0],[0.32],[4841.5201114726915],[10],[0.0],[0.0],[0.2],Bool[0],[1.9409501330766757e-11],[0.5661921008981677],[0.3761636774469116],[0],[0],Bool[0],[0.0],[235547.56229744077],Bool[0],[9.97619764835624e-10],[0.0],[4856.832328400326],[3.222425634837462e-11],[3.21184542009879e-11],[2.700626990505688e-10],[236050.93675623258],[1],[2],Bool[1],[0.68],[0.68],Bool[0],[0.224185688],[0.224185688],[4856.934492099699],[4842.588986841774],[0.0],[0.9968497250311157],[0.0],[0.2467803749409584],Bool[0],Bool[0],[0.9983761405590563],[0.24],[0],[0],[0.0017870243423076281],[4565.907130969018],[6],[0.0],[4558.041963809057],[0.7265422618046244],[0.0],Bool[0],Bool[0],[0.6986814262066038],[234939.52194332925],Bool[1],[0.2478708],[3.269803451813848e-10],[12],[3.270271337125303e-10],[0.34508091779279904],[0.24787079999999995]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999912923187503],[0.9997084069411699],[234338.8718308785],Bool[0],[0.2483700966359854],Bool[0],[1.2738719327759591],[1.23947992438168e-10],Bool[0],Bool[0],[0.5365311854303488],Bool[0],Bool[0],[0.18],[4704.111914075051],[12],[0.525],[0.523],[0.24],Bool[0],[0.5462964363850813],[0.24047849675078245],[-0.032033925110040745],[0],[0],Bool[0],[2.0],[234336.83128267818],Bool[0],[1.2214903910113417],[0.523],[4707.8396701274],[0.5609139003719746],[0.5036378385525151],[8.995898728247032e-11],[234338.8718308785],[12],[20],Bool[1],[1.0],[1.0],Bool[0],[0.500078408],[0.500078408],[4705.991041994114],[4704.474706324978],[-2.0],[0.9992085911454635],[0.525],[0.19084651521052198],Bool[0],Bool[0],[0.9999912923187503],[0.24],[0],[20],[0.009418724329759298],[4415.270252243961],[12],[2.0],[4415.270252243961],[0.17125654966025713],[-2.0],Bool[0],Bool[0],[0.0780060002179491],[234336.83128267818],Bool[1],[0.5002738],[1.2228315745334932],[12],[1.2760993535279146],[0.07690385927693719],[0.5002738]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9998628634113015],[0.99981106300073],[222275.61474214232],Bool[1],[0.00475486189559743],Bool[0],[1.424195119919005],[1.1452250117644278e-10],Bool[1],Bool[0],[0.6931471800978479],Bool[0],Bool[1],[0.26],[4463.953138481486],[20],[0.22000000000000003],[0.503],[0.4],Bool[0],[0.69314718029589],[-0.07018493664380861],[-0.03523837504405462],[0],[0],Bool[0],[-2.0],[222245.13262258572],Bool[0],[1.424194362835716],[0.503],[4469.310890148859],[0.7530941334757368],[0.7530933567691729],[1.1452237630864764e-10],[222275.61474214232],[20],[20],Bool[1],[1.0],[1.0],Bool[0],[0.4984634639999999],[0.4984634639999999],[4470.373789244795],[4463.975021032378],[2.0],[0.9988020280425993],[0.22000000000000003],[0.2262635897885473],Bool[0],Bool[0],[0.9998628634113015],[0.4],[0],[20],[0.6651315659326356],[4380.544990151982],[20],[-2.0],[4380.544990151982],[-0.053448635330976886],[2.0],Bool[1],Bool[0],[0.0037669893263325657],[222245.13262258572],Bool[1],[0.5003302000000001],[1.4220833237200572],[20],[1.4220823543847287],[-0.0030829129699526036],[0.5003302000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999896449998202],[0.9997513144420236],[236821.10854898754],Bool[1],[0.06905907440449947],Bool[0],[1.1797742135704208],[3.232614776713856e-10],Bool[0],Bool[0],[0.5431344266855196],Bool[0],Bool[1],[0.14],[4749.956890857754],[10],[0.552],[0.539],[0.2],Bool[0],[0.577649257448698],[0.2466661545237883],[0.37308562006847157],[0],[0],Bool[0],[0.0],[236818.65626636596],Bool[0],[1.103788327686808],[0.539],[4752.701457959176],[0.5023605849266508],[0.5325781186095299],[1.6966249227733011e-10],[236821.10854898754],[10],[20],Bool[1],[1.0],[1.0],Bool[0],[0.50003776],[0.50003776],[4752.967022626444],[4749.398897742795],[-2.0],[0.9994227119557791],[0.552],[0.1524916056443764],Bool[0],Bool[0],[0.9999896449998202],[0.2],[0],[20],[0.014074437537606954],[4502.881443423112],[10],[0.0],[4502.881443423112],[0.4815320254815845],[-2.0],Bool[0],Bool[0],[0.29623696350530027],[236818.65626636596],Bool[1],[0.5003634],[1.1628311621217065],[10],[1.21062373881276],[0.14554511887193994],[0.5003634]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[1.0],[232891.29589361313],Bool[0],[0.032548623862655404],Bool[0],[1.6094379117661881],[1.0986122882015656],Bool[0],Bool[1],[0.6931471802708064],Bool[0],Bool[0],[0.78],[4721.94635358786],[5],[0.639],[0.5670000000000001],[0.1],Bool[0],[0.6931471804202247],[-0.03706996638546758],[-0.0024335134167362002],[0],[0],Bool[0],[0.0],[232891.29589361313],Bool[0],[1.6094379114385635],[0.5670000000000001],[4726.194454245821],[1.0986122881514442],[1.0986122880938265],[1.0986122883114091],[232891.29589361313],[0],[0],Bool[1],[1.0],[1.0],Bool[0],[0.4305086039999999],[0.43050860399999996],[4727.082532970042],[4718.479456257766],[0.0],[0.9991004722481898],[0.639],[0.19356545113216875],Bool[0],Bool[1],[1.0],[0.28],[3],[0],[0.012616809105316608],[4301.278810003987],[0],[0.0],[4301.278810003987],[-0.009735336151591766],[0.0],Bool[0],Bool[0],[-0.01726661319926179],[232891.29589361313],Bool[1],[0.4078374],[1.6094379115721251],[14],[1.6094379117491704],[0.019802414914087126],[0.4078374]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9976515619620047],[1.0],[234175.7199921322],Bool[0],[0.3614610911156519],Bool[0],[1.4305160801168593e-10],[5.164046755074916e-11],Bool[1],Bool[0],[2.6975297655118476e-10],Bool[0],Bool[0],[0.72],[4816.081387210688],[7],[0.0],[0.0],[0.14],Bool[0],[1.6814999012776476e-10],[0.23339931076245737],[0.7533927437540605],[0],[0],Bool[0],[0.0],[233491.26601993147],Bool[0],[1.4519515845007578e-10],[0.0],[4821.2725719282425],[3.934034632925252e-11],[8.025180599270161e-11],[4.908872476661921e-11],[234175.71928815986],[5],[10],Bool[1],[0.94],[0.94],Bool[0],[0.233548708],[0.23354870800000002],[4823.463821336769],[4818.513465201831],[0.0],[0.9989228324804629],[0.0],[0.20290868626059358],Bool[0],Bool[0],[0.9970771778892205],[0.28],[2],[0],[0.005707447765858231],[4492.681266382115],[4],[0.0],[4567.171181694008],[0.786714246467633],[0.0],Bool[1],Bool[0],[0.6644511303215049],[233625.77212140863],Bool[1],[0.23954279999999997],[1.7018517871377167e-10],[14],[1.5274897147782804e-10],[0.3374859124087858],[0.23954279999999997]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999057331431583],[0.999255436264165],[225816.7619227498],Bool[1],[-0.04718015152589696],Bool[0],[1.4270489775778579],[1.1452401937812977e-10],Bool[0],Bool[0],[0.6931471802556952],Bool[0],Bool[1],[0.14],[4515.869348650909],[20],[0.552],[0.5109999999999999],[0.4],Bool[0],[0.6931471805465954],[-0.005675927500057107],[-0.1202339762206271],[0],[0],Bool[0],[2.0],[225795.47488638118],Bool[0],[1.427048461314406],[0.5109999999999999],[4520.431722000749],[0.6736098549323821],[0.6736080855518191],[1.1452379396352967e-10],[225816.7619227498],[20],[20],Bool[1],[1.0],[1.0],Bool[0],[0.49991994399999995],[0.49991994399999995],[4520.397803765708],[4517.174306394598],[0.0],[0.998991045161238],[0.552],[0.13371717436440242],Bool[0],Bool[0],[0.9999057331431583],[0.4],[0],[20],[0.6651315659326356],[3805.407974130065],[20],[2.0],[3805.407974130065],[-0.07041899612591708],[0.0],Bool[0],Bool[0],[-0.07597532121844407],[225795.47488638118],Bool[1],[0.5000401999999999],[1.5106246154201204],[20],[1.5106237398307454],[0.09484860360682919],[0.5000401999999999]
